Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
ОПОЗИЦІЙНИЙ БЛОК,220,1350,2019-07-16,646,Кифоренко С. М.,"Дніпропетровська обл., м. Першотравенськ, вул. ГОРЬКОГО, буд. 12А, кв. 44",,"+;1350;розміщення друк. агіт. мат. чи пол. рекл. на носіях зовнішньої реклами згідно з р-ф.№1 від 05.07.19, без ПДВ,",8400,ФОП,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-16,647,Пижова О.З.,"Дніпропетровська обл., м. Дніпро, вул. МАНДРИКІВСЬКА, буд. 173, кв. 15",,"+;1110; виготовлення друкованих матеріалів згідно з р-ф.№СФ-0000153 від 03.07.19, без ПДВ,",13500,ФОП,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1340,2019-07-16,648,"ПРАТ ""ФІРМА ХЕРСОНОБЛАГРОБУД""","Херсонська обл., м. Нова Каховка, ПЛОЩА СІЛЬСЬКИХ БУДІВЕЛЬНИКІВ, буд. 1",01352758,"+;1340;орен. буд. і прим. усіх форм власн. для пров.зборів гром.та ін.зустріч.з виб.згідно з р-ф. №СФ-0002252 від 12.07.19, у т.ч. ПДВ 20% = 166,67 грн.,",1000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,649,"ТОВ ТРК ""ІРТ""","Дніпропетровська обл., м. Дніпро, вул. ЄВРОПЕЙСЬКА, буд. 15",32694293,"+;1211;оплата ефірного часу на телебаченні згідно з р-Ф №6206\17 від 12.07.19, у т.ч. ПДВ 20% = 402,50 грн.,",2415,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,650,"ТОВ ТРК ""Нова Одеса""","Одеська обл., м. Одеса, вул. ФОНТАНСЬКА ДОРОГА, буд. 11",21032955,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-000145 від 12.07.19, у т.ч. ПДВ 20% = 1 070,00 грн.,",6420,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,651,"ТОВ ТРК ""Нова""","Дніпропетровська обл., м. Дніпро, вул. ЄВРОПЕЙСЬКА, буд. 15",33275066,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №6207/18 від 12.07.19, без ПДВ,",4815,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,652,"ТОВ ""Самарь медіа""","Дніпропетровська обл., м. Новомосковськ, вул. СУЧКОВА, буд. 36",40452161,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №70 від 12.07.19, у т.ч. ПДВ 20% = 371,00 грн.,",2226,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,653,"ДП ""Телерадіокомпанія ""Стерх""","Дніпропетровська обл., м. Дніпро, вул. ПИСАРЖЕВСЬКОГО, буд. 1А",24434223,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-07/44 від 12.07.19, у т.ч. ПДВ 20% = 1 872,50 грн.,",11235,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,654,"ТОВ ""ЗНТРК ""ТВ-5""","м. Запоріжжя, вул. Південне шосе, буд. 72",13630346,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №0287 від 12.07.19, у т.ч. ПДВ 20% = 3 356,67 грн.,",20140,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,655,"ТОВ ""ТРК ""САТ-плюс""","Донецька обл., м. Словʼянськ, вул. Свободи, буд. 5",31477505,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №66 від 12.07.19, у т.ч. ПДВ 20% = 883,33 грн.,",5300,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,656,"ТОВ ""Перш.міськ.телеканал. Кривий Ріг""","Дніпропетровська обл., м. Кривий Ріг, просп. МИРУ, буд. 44 А",39865405,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №125 від 11.07.19, у т.ч. ПДВ 20% = 985,80 грн.,","5914,8",юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,657,"ТОВ ""Телекомпанія ""Орбіта""","Донецька обл., м. Покровськ, ПЛОЩА ШИБАНКОВА, буд. 1",22025804,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №ПР000000462 від 12.07.19, у т.ч. ПДВ 20% = 168,54 грн.,","1011,24",юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-16,658,"ТОВ ""Прес корпорейшн лімітед""","м. Вінниця, вул. Чехова, буд. 12А",32168763,"+;1110; виготовлення друкованих матеріалів (агіт.мат) згідно з р-ф. № СФ-003326 від 12.07.19, у т.ч. ПДВ 20% = 833,34 грн,","5000,03",юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-16,659,"ТОВ ""Прес корпорейшн лімітед""","м. Вінниця, вул. Чехова, буд. 12А",32168763,"+;1110; виготовлення друкованих матеріалів (поліг.прод) згідно з р-ф. № СФ-003411 від 12.07.19, у т.ч. ПДВ 20% = 1 166,70 грн.,","7000,2",юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,660,"ТОВ ""Медіа група ""Позитив""","Херсонська обл., м. Херсон, просп. УШАКОВА, буд. 2",36419704,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №67 від 16.06.19, без ПДВ,",36400,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,661,"ТОВ ""Самарь медіа""","Дніпропетровська обл., м. Новомосковськ, вул. СУЧКОВА, буд. 36",40452161,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №76 від 16.07.19, у т.ч. ПДВ 20% = 367,50 грн.,",2205,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,662,"КП ""ТРК ""Рудана"" КМР","Дніпропетровська обл., м. Кривий Ріг, просп. ГАГАРІНА, буд. 68",19438354,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №214 від 16.07.19, у т.ч. ПДВ 20% = 1 168,13 грн.,","7008,76",юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,663,"ТОВ ""ТРК ""САТ-плюс""","Донецька обл., м. Словʼянськ, вул. Свободи, буд. 5",31477505,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №72 від 16.07.19, у т.ч. ПДВ 20% = 875,00 грн.,",5250,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,664,"ТОВ ""Телекомпанія ""Орбіта""","Донецька обл., м. Покровськ, ПЛОЩА ШИБАНКОВА, буд. 1",22025804,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №ПР000000474 від 16.07.19, у т.ч. ПДВ 20% = 166,95 грн.,","1001,7",юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,665,"ТОВ ТРК ""Нова Одеса""","Одеська обл., м. Одеса, вул. ФОНТАНСЬКА ДОРОГА, буд. 11",21032955,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-000147 від 16.07.19, у т.ч. ПДВ 20% = 1 050,00 грн.,",6300,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,666,"ТОВ ТРК ""ІРТ""","Дніпропетровська обл., м. Дніпро, вул. ЄВРОПЕЙСЬКА, буд. 15",32694293,"+;1211;оплата ефірного часу на телебаченні згідно з р-Ф №6206\19 від 16.07.19, у т.ч. ПДВ 20% = 367,50 грн.,",2205,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,667,"ТОВ ""ЗНТРК ""ТВ-5""","м. Запоріжжя, вул. Південне шосе, буд. 72",13630346,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №0300 від 16.07.19, у т.ч. ПДВ 20% = 3 325,00 грн.,",19950,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1150,2019-07-16,668,"ТОВ ""СТК ""Лідер""","Донецька обл., м. Словʼянськ, пров. ПАРКОВИЙ, буд. 7",37467377,"+;1150;придбання предм. для виг. матер. передвиб. агітації з-но з рах № 29 від 15.07.19, у т.ч. , у т.ч. ПДВ 20% = 17 859,07 грн.,","107154,43",юридична особа,"придбання канцтоварів, паперу, інших предметів і матеріалів для виготовлення матеріалів передвиборної агітації"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-16,669,Тихонова І. В.,"м. Київ, вул. ВЕЛИКА ОКРУЖНА, буд. 9, кв. 145",,"+;1110; виготовлення друкованих матеріалів (наліпка) згідно з рах. № 111 від 10.07.19, без ПДВ,",4500,ФОП,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-16,670,"ПП ""Євро-Волинь""","Житомирська обл., м. Житомир, вул. КРОШЕНСЬКА, буд. 45, кв. 34",33864521,"+;1110; виготовлення друкованих матеріалів (інф. бюл) згідно з рах. № 55 від 12.07.19, без ПДВ,","19999,64",юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-16,671,"ТОВ ""Український газетний синдикат""","Київська обл., м. Бровари, вул. Сергія Москаленка, буд. 16Б",39699378,"+;1110; виготовлення друкованих матеріалів (брошура) згідно з рах. № 504 від 11.07.19, у т.ч. ПДВ 20% = 13 555,00 грн.,",81330,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-16,672,"ТОВ ""Український газетний синдикат""","Київська обл., м. Бровари, вул. Сергія Москаленка, буд. 16Б",39699378,"+;1110; виготовлення друкованих матеріалів (листівка) згідно з рах. № 517 від 12.07.19, у т.ч. ПДВ 20% = 9 000,00 грн.,",54000,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-16,673,"ТОВ ""Дейлі Принт""","м. Київ, вул. ХРЕЩАТИК, буд. 7/11, оф. 619",40482311,"+;1110; виготовлення друкованих матеріалів (брошура) згідно з р-ф. №СФ-0000025 від 12.07.19, у т.ч. ПДВ 20% = 122,33 грн.,",734,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1220,2019-07-16,674,"ТОВ ""Відродження Донбасу""","Донецька обл., м. Костянтинівка, вул. БОГДАНА ХМЕЛЬНИЦЬКОГО, буд. 21А",39835915,"+;1220; публікування агіт.матеріалів у друкованих засобах масової інформації згідно з рах. №224 від 16.07.19 , у т.ч. ПДВ 20% = 3 395,39 грн.,","20372,35",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-16,675,Гречко К. М.,"Одеська обл., м. Одеса, пров. СВІТЛИЙ, буд. 3, кв. 96-А",,"+;1400;інші витрати на передвиборчу агітацію (надання послуг з організації і проведення заходу передвиборч. агітації) з-но з рах, без ПДВ,",50000,ФОП,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,676,"ТОВ ""ТРК ""СТУДІЯ 1+1""","м. Київ, вул. Кирилівська, буд. 23",23729809,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №669 від 12.07.19, у т.ч. ПДВ 20% = 176 400,00 грн.,",1058400,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,677,"ТОВ ""Рєал істейт-ТВ""","м. Київ, вул. ФРУНЗЕ, буд. 23",35405350,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №82 від 12.07.19, у т.ч. ПДВ 20% = 26 160,00 грн.,",156960,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,678,"ТОВ ""Гравіс-кіно""","м. Київ, вул. ФРУНЗЕ, буд. 23",36257228,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №372 від 12.07.19, у т.ч. ПДВ 20% = 26 160,00 грн.,",156960,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,679,"ТОВ ""Телеканал ""СТБ""","м. Київ, вул. Івана Шевцова, буд. 1",20044726,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №475 від 11.07.19, у т.ч. ПДВ 20% = 60 136,00 грн.,",360816,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,680,"ТОВ ""Телерадіокомпанія ""Україна""","Донецька обл., м. Маріуполь, вул. Харлампіївська, буд. 17/25",05744121,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №633 від 11.07.19, у т.ч. ПДВ 20% = 220 968,00 грн.,",1325808,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,681,"ТОВ ""МКТРК"" (ICTV)","м. Київ, вул. Паньківська, буд. 11",14323764,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №258 від 12.07.19, у т.ч. ПДВ 20% = 79 168,00 грн.,",475008,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,682,"КП ""ТРК ""Рудана"" КМР","Дніпропетровська обл., м. Кривий Ріг, просп. ГАГАРІНА, буд. 68",19438354,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №216 від 16.07.19, у т.ч. ПДВ 20% = 2 214,50 грн.,",13287,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,683,"КП ""ТРК ""Рудана"" КМР","Дніпропетровська обл., м. Кривий Ріг, просп. ГАГАРІНА, буд. 68",19438354,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №215 від 16.07.19, у т.ч. ПДВ 20% = 1 854,00 грн.,",11124,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,684,"КП ""ТРК ""Рудана"" КМР","Дніпропетровська обл., м. Кривий Ріг, просп. ГАГАРІНА, буд. 68",19438354,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №217 від 16.07.19, у т.ч. ПДВ 20% = 8 175,00 грн.,",49050,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,685,"ТОВ ""Самарь медіа""","Дніпропетровська обл., м. Новомосковськ, вул. СУЧКОВА, буд. 36",40452161,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №77 від 16.07.19, у т.ч. ПДВ 20% = 4 433,33 грн.,",26600,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,686,"КП КМР ""Міська інформаційна служба""","Дніпропетровська обл., м. Камʼянське, просп. Тараса Шевченка, буд. 14",30169697,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф. №КП-0000164 від 16.07.19, у т.ч. ПДВ 20% = 258,00 грн.,",1548,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,687,"КП КМР ""Міська інформаційна служба""","Дніпропетровська обл., м. Камʼянське, просп. Тараса Шевченка, буд. 14",30169697,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф. №КП-0000161 від 16.07.19, у т.ч. ПДВ 20% = 216,00 грн.,",1296,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,688,"ДП ""Телерадіокомпанія ""Стерх""","Дніпропетровська обл., м. Дніпро, вул. ПИСАРЖЕВСЬКОГО, буд. 1А",24434223,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-07/58 від 16.07.19, у т.ч. ПДВ 20% = 3 375,00 грн.,",20250,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,689,"ПрАТ ""Телевізійна служба Дніпропетровська""","м. Дніпро, вул. Воскресенська, буд. 14, оф. 107",20264089,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №693 від 16.07.19, у т.ч. ПДВ 20% = 9 000,00 грн.,",54000,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,690,"ПрАТ ""Телевізійна служба Дніпропетровська""","м. Дніпро, вул. Воскресенська, буд. 14, оф. 107",20264089,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №694 від 16.07.19, у т.ч. ПДВ 20% = 7 800,00 грн.,",46800,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-16,691,"ТОВ ""Лавіна Мьюзік""","м. Київ, бульв. ІВАНА ЛЕПСЕ, буд. 4",31921870,"+;1400;інші витрати на передвиборчу агітацію (послуг з організації і проведення заходу) з-но з рах № 4/2019 від 12.07.19, у т.ч. ПДВ 20% = 3 205,00 грн.,",19230,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-16,692,"КЗОЗ ""ЦЕМД ТА МК""","м. Харків, просп. Незалежності, буд. 13",38494108,"+;1400;інші витрати на передвиборчу агітацію (медичні послуги) з-но з р-ф від 11.07.19, без ПДВ,","2031,6",юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,693,"ПРАТ ""РТМК ""Тоніс-Центр""","м. Харків, вул. Римарська, буд. 23А",14059592,"+;1211;оплата ефірного часу на телебаченні згідно з рах-факт. №344 від 10.07.19, у т.ч. ПДВ 20% = 46 800,00 грн.,",280800,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-16,694,"КП ""КВПВ""","Харківська обл., м. Харків, пров. ЗОЛОТИЙ, буд. 4",33290649,"+;1400;інші витрати на передвиборчу агітацію (послуги з вивез. побут.відход) з-но з р-ф.№СФТБ-08569 віід 09.07.19, у т.ч. ПДВ 20% = 494,27 грн.,","2965,6",юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1400,2019-07-16,695,УПО ХАРКІВСЬКОЇ ОБЛАСТІ,"Харківська обл., м. Харків, вул. ПОЛТАВСЬКИЙ ШЛЯХ, буд. 20",40108955,"+;1400;інші витрати на передвиборчу агітацію (послуг. охорони публ.безпеки і порядк.) з-но з дог. №32-66872 від 05.07.19, у т.ч. ПДВ 20% = 23 333,33 грн.,",140000,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,696,"ТОВ ""Перш.міськ.телеканал. Кривий Ріг""","Дніпропетровська обл., м. Кривий Ріг, просп. МИРУ, буд. 44 А",39865405,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №133 від 16.07.19, у т.ч. ПДВ 20% = 976,50 грн.,",5859,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,697,"ДП ""Телерадіокомпанія ""Стерх""","Дніпропетровська обл., м. Дніпро, вул. ПИСАРЖЕВСЬКОГО, буд. 1А",24434223,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-07/57 від 16.07.19, у т.ч. ПДВ 20% = 1 802,50 грн.,",10815,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,698,"ТОВ ""ТРК ""Сигма""","Донецька обл., м. Маріуполь, вул. Харлампіївська, буд. 17/25",13482897,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №153 від 12.07.19, у т.ч. ПДВ 20% = 2 300,00 грн.,",13800,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,699,"ТОВ ""Телерадіокомпанія ""Україна""","Донецька обл., м. Маріуполь, вул. Харлампіївська, буд. 17/25",05744121,"+;1211;оплата ефірного часу на телебаченні (ТРК Донбас) згідно з рахунком №637 від 12.07.19, у т.ч. ПДВ 20% = 2 400,00 грн.,",14400,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,700,"ПрАТ ""Телевізійна служба Дніпропетровська""","м. Дніпро, вул. Воскресенська, буд. 14, оф. 107",20264089,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №671 від 12.07.19, у т.ч. ПДВ 20% = 2 400,00 грн.,",14400,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-16,701,"ТОВ ТРК ""Нова""","Дніпропетровська обл., м. Дніпро, вул. ЄВРОПЕЙСЬКА, буд. 15",33275066,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №6207/20 від 16.07.19, без ПДВ,",4725,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-17,702,"ТОВ ""Наш Плюс""","Одеська обл., м. Одеса, вул. КНЯЗІВСЬКА, буд. 15, кв. 13",32290408,"+;1212;оплата ефірного часу на радіо згідно з р-ф №40 від 16.07.19 , у т.ч. ПДВ 20% = 1 625,00 грн.,",9750,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-17,703,"ТОВ ТРО ""Радіо-Філ Л.Т.Д.""","Одеська обл., м. Одеса, вул. ТРОЇЦЬКА, буд. 50",22464415,"+;1212;оплата ефірного часу на радіо згідно з р-ф №16/07/19/1 від 16.07.19 , у т.ч. ПДВ 20% = 1 383,33 грн.,",8300,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1212,2019-07-17,704,"ТОВ ""ТРК ""Радіо-Санна""","Одеська обл., м. Одеса, ФОНТАНСЬКА ДОРОГА, буд. 3",30454272,"+;1212;оплата ефірного часу на радіо згідно з р-ф №16/07/1 від 16.07.19 , у т.ч. ПДВ 20% = 1 200,00 грн.,",7200,юридична особа,оплата ефірного часу на радіо
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-17,705,"ООКП ""Видавництво ""Чорномор'я""","м. Одеса, пл. Бориса Деревʼянка, буд. 1",05905705,"+;1110; виготовлення друкованих матеріалів (газета) згідно з рах. № 3305 від 12.07.19, у т.ч. ПДВ 20% = 5 000,00 грн.,",30000,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1211,2019-07-17,706,"ТОВ ""ЗНТРК ""ТВ-5""","м. Запоріжжя, вул. Південне шосе, буд. 72",13630346,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №0306 від 16.07.19, у т.ч. ПДВ 20% = 28 500,00 грн.,",171000,юридична особа,оплата ефірного часу на телебаченні
ОПОЗИЦІЙНИЙ БЛОК,220,1120,2019-07-17,707,Батьковський О. А.,"м. Київ, вул. ЖИЛЯНСЬКА, буд. 69/71, кв. 28",,"+;1120;виготовлення відеозаписів згідно з р-ф №5 від 15.07.19, без ПДВ,",4750,ФОП,виготовлення відеозаписів
ОПОЗИЦІЙНИЙ БЛОК,220,1340,2019-07-17,708,"КЗ ""Палац молоді і студентів"" ХОР","Херсонська обл., м. Херсон, вул. ПЕРЕКОПСЬКА, буд. 158",24103957,"+;1340;оренда буд. і прим. усіх форм власн. для пров.збор. гром. та ін.зустріч. з виборц. зг. з р-ф. №СФ-0000149 від 15.07.19, у т.ч.,",12000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-17,709,"ТОВ ""Золоті сторінки""","м. Харків, вул. Космічна, буд. 26",30430555,"+;1110; виготовлення друкованих матеріалів (плакат) згідно з рах. № 482 від 11.07.19, у т.ч. ПДВ 20% = 2 200,00 грн.,",13200,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
ОПОЗИЦІЙНИЙ БЛОК,220,1110,2019-07-17,710,"ТОВ ""Золоті сторінки""","м. Харків, вул. Космічна, буд. 26",30430555,"+;1110; виготовлення друкованих матеріалів (плакат) згідно з рах. № 478 від 10.07.19, у т.ч. ПДВ 20% = 2 200,00 грн.,",13200,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
